values,
2317.569497,68320
2372.180313,68321
2426.761396,68322
2449.517263,68323
2428.000331,68324
2354.329605,68325
2225.074702,68326
2048.058192,68327
1842.181067,68328
1633.155026,68329
1448.715749,68330
1313.671324,68331
1243.735296,68332
1242.784102,68333
1302.241918,68334
1403.835795,68335
1524.078904,68336
1641.012244,68337
1737.025215,68338
1804.45389,68339
1861.186398,68340
1882.82767,68341
1901.172192,68342
1929.857215,68343
1977.820085,68344
2046.917463,68345
2129.943327,68346
2214.542693,68347
2285.650098,68348
2330.790675,68349
2342.781675,68350
2324.743246,68351
2286.222309,68352
2245.161247,68353
2219.820814,68354
2226.103612,68355
2273.604539,68356
2360.750459,68357
2475.34207,68358
2599.704564,68359
2710.323282,68360
2787.057678,68361
2816.568587,68362
2795.148854,68363
2729.31173,68364
2634.719395,68365
2532.643797,68366
2441.860044,68367
2380.355452,68368
2361.559551,68369
2379.607364,68370
2432.514595,68371
2502.825215,68372
2573.272088,68373
2629.378564,68374
2660.420542,68375
2663.328432,68376
2640.894021,68377
2600.931543,68378
2553.286192,68379
2508.509373,68380
2471.910737,68381
2448.311959,68382
2433.658469,68383
2424.175257,68384
2412.406909,68385
2391.714342,68386
2358.581797,68387
2311.405601,68388
2252.692966,68389
2187.982083,68390
2124.188996,68391
2067.996585,68392
2025.082893,68393
1998.098906,68394
1986.463615,68395
1987.259206,68396
1995.715417,68397
2005.146324,68398
2011.082441,68399
2009.44761,68400
1998.360297,68401
1977.830171,68402
1949.801274,68403
1917.08647,68404
1921.196407,68405
1886.33167,68406
1854.594856,68407
1827.433121,68408
1805.228061,68409
1787.532213,68410
1774.663898,68411
1765.277288,68412
1759.302113,68413
1755.527586,68414
1753.162072,68415
1750.063565,68416
1744.420266,68417
1733.191287,68418
1713.903459,68419
1686.133189,68420
1650.114503,68421
1629.125345,68422
1602.000951,68423
1621.339331,68424
1676.313901,68425
1770.572192,68426
1903.851003,68427
2069.692454,68428
2253.635897,68429
2436.789224,68430
2599.021584,68431
2723.138756,68432
2798.104865,68433
2822.471696,68434
2803.484727,68435
2754.906215,68436
2692.858225,68437
2632.050789,68438
2583.186148,68439
2533.815007,68440
2489.929187,68441
2426.60543,68442
2334.509254,68443
2205.922532,68444
2039.489789,68445
1844.136723,68446
1637.425317,68447
1442.862892,68448
1284.979333,68449
1183.326601,68450
1146.878544,68451
1174.50671,68452
1253.378068,68453
1362.418465,68454
1478.421361,68455
1580.04591,68456
1653.585897,68457
1694.235058,68458
1707.640638,68459
1705.928194,68460
1742.926719,68461
1754.538193,68462
1786.086346,68463
1836.608239,68464
1897.609311,68465
1954.402218,68466
1990.975063,68467
1992.76951,68468
1952.507205,68469
1870.092114,68470
1754.598432,68471
1621.339022,68472
1489.091767,68473
1375.932816,68474
1295.772388,68475
1255.824717,68476
1255.899776,68477
1288.361745,68478
1342.431098,68479
1404.136536,68480
1463.159345,68481
1512.801982,68482
1551.685498,68483
1582.357274,68484
1610.68178,68485
1642.318628,68486
1681.068032,68487
1726.700424,68488
1776.240971,68489
1827.781891,68490
1871.58107,68491
1907.460502,68492
1933.776411,68493
1954.410898,68494
1975.851512,68495
2007.903372,68496
2057.313731,68497
2128.274288,68498
2219.935154,68499
2325.32453,68500
2434.677339,68501
2534.947536,68502
2614.555113,68503
2663.643383,68504
2678.561433,68505
2659.957321,68506
2615.667397,68507
2556.108344,68508
2493.907407,68509
2438.848243,68510
2398.821557,68511
2374.755417,68512
2365.112649,68513
2363.548728,68514
2364.238913,68515
2360.621513,68516
2348.6451,68517
2328.870805,68518
2302.709908,68519
2276.422062,68520
2256.410406,68521
2249.711938,68522
2260.900714,68523
2291.678751,68524
2340.231184,68525
2400.399299,68526
2463.710259,68527
2519.77652,68528
2558.840599,68529
2572.315412,68530
2554.845263,68531
2504.925972,68532
2425.20877,68533
2321.027464,68534
2202.026084,68535
2078.699822,68536
1961.072749,68537
1858.924545,68538
1778.621926,68539
1724.098383,68540
1695.434032,68541
1690.385056,68542
1704.496807,68543
1732.174128,68544
1767.786244,68545
1806.081338,68546
1844.719034,68547
1881.095172,68548
1914.461858,68549
1944.783413,68550
1971.042754,68551
1992.345967,68552
2007.962866,68553
2016.395062,68554
2016.83561,68555
2008.684932,68556
1991.331924,68557
1968.761793,68558
1901.385905,68559
1875.08592,68560
1852.54209,68561
1834.734953,68562
1820.850534,68563
1807.955422,68564
1792.564016,68565
1770.019351,68566
1737.460264,68567
1692.724712,68568
1638.047504,68569
1578.058755,68570
1519.534579,68571
1471.384548,68572
1441.050689,68573
1433.900913,68574
1451.351006,68575
1491.032043,68576
1546.753206,68577
1610.773285,68578
1675.806587,68579
1735.237527,68580
1787.145597,68581
1831.510507,68582
1872.167461,68583
1914.308569,68584
1961.970404,68585
2018.102058,68586
2081.274178,68587
2147.315993,68588
2209.087858,68589
2258.852535,68590
2289.774994,68591
2298.3741,68592
2269.553898,68593
2215.57158,68594
2128.125762,68595
2015.477475,68596
1886.80831,68597
1750.870482,68598
1616.194317,68599
1491.492483,68600
1385.105603,68601
1303.024817,68602
1250.144286,68603
1227.350272,68604
1232.635242,68605
1261.105966,68606
1305.013072,68607
1355.659315,68608
1404.288423,68609
1444.876681,68610
1473.368038,68611
1489.367772,68612
1496.462022,68613
1498.86702,68614
1502.45596,68615
1511.336777,68616
1528.424346,68617
1552.606076,68618
1581.354971,68619
1608.402252,68620
1627.962774,68621
1635.484493,68622
1627.811053,68623
1606.009442,68624
1574.426276,68625
1539.767507,68626
1510.405583,68627
1493.868701,68628
1496.531137,68629
1520.702587,68630
1564.437227,68631
1622.823969,68632
1687.471204,68633
1752.875138,68634
1810.241762,68635
1857.897249,68636
1894.390846,68637
1921.557917,68638
1942.937195,68639
1962.23718,68640
1981.311194,68641
2001.050286,68642
2018.536339,68643
2030.526675,68644
2032.360837,68645
2021.227771,68646
1995.606494,68647
1957.529815,68648
1911.637571,68649
1864.544831,68650
1824.356804,68651
1799.162801,68652
1792.936973,68653
1808.953313,68654
1845.765474,68655
1899.75541,68656
1965.343953,68657
2037.484885,68658
2111.107252,68659
2182.56729,68660
2250.742356,68661
2315.234232,68662
2377.121542,68663
2436.660439,68664
2494.225188,68665
2548.892635,68666
2598.09606,68667
2639.799534,68668
2671.889122,68669
2692.840469,68670
2703.29928,68671
2704.717848,68672
2701.209372,68673
2695.697608,68674
2693.970736,68675
2698.13811,68676
2708.589164,68677
2724.405271,68678
2745.685633,68679
2765.073774,68680
2783.080048,68681
2796.046676,68682
2801.344804,68683
2798.36306,68684
2785.372534,68685
2762.627997,68686
2733.465636,68687
2680.063581,68688
2605.00279,68689
2510.073055,68690
2397.672934,68691
2272.236206,68692
2140.120323,68693
2011.011921,68694
1895.457604,68695
1803.38153,68696
1741.478268,68697
1712.34666,68698
1714.009,68699
1738.885446,68700
1777.549747,68701
1821.039843,68702
1864.235505,68703
1899.525518,68704
1929.552146,68705
1955.12973,68706
1979.365992,68707
2006.177585,68708
2036.884192,68709
2071.528969,68710
2106.723616,68711
2137.504128,68712
2158.51905,68713
2166.504145,68714
2160.060203,68715
2142.081506,68716
2118.672728,68717
2098.248722,68718
2089.780854,68719
2099.80224,68720
2099.70529,68721
2152.923704,68722
2223.057412,68723
2303.350727,68724
2386.188493,68725
2465.326926,68726
2535.489019,68727
2593.015983,68728
2637.301532,68729
2669.116994,68730
2690.095653,68731
2703.497173,68732
2710.541353,68733
2711.479119,68734
2704.183107,68735
2686.323847,68736
2655.420289,68737
2610.583717,68738
2552.536575,68739
2483.741919,68740
2407.313707,68741
2326.936436,68742
2245.765895,68743
2167.602316,68744
2094.287457,68745
2027.280565,68746
1967.056424,68747
1913.575308,68748
1865.862419,68749
1820.201261,68750
1779.434517,68751
1740.614115,68752
1706.266385,68753
1677.796732,68754
1657.139851,68755
1645.354985,68756
1642.051541,68757
1644.468242,68758
1650.674917,68759
1655.659321,68760
1655.943698,68761
1648.048536,68762
1630.983884,68763
1604.806341,68764
1573.211698,68765
1539.654369,68766
1509.251582,68767
1484.939301,68768
1468.327127,68769
1457.697715,68770
1450.007717,68771
1440.794675,68772
1425.306104,68773
1400.495982,68774
1365.247072,68775
1322.127415,68776
1275.151657,68777
1231.303836,68778
1197.186469,68779
1176.784801,68780
1172.410707,68781
1182.598585,68782
1202.17504,68783
1225.387849,68784
1245.705731,68785
1258.326879,68786
1262.167301,68787
1308.335163,68788
1303.117541,68789
1301.634631,68790
1310.278533,68791
1332.268843,68792
1368.906567,68793
1417.648771,68794
1473.149623,68795
1528.468053,68796
1577.422505,68797
1614.341043,68798
1637.013626,68799
1646.973562,68800
1647.065009,68801
1642.418039,68802
1637.672174,68803
1635.904945,68804
1636.472659,68805
1638.36314,68806
1637.1424,68807
1629.600433,68808
1613.311938,68809
1588.734784,68810
1559.281524,68811
1529.66918,68812
1506.818068,68813
1495.781722,68814
1501.039251,68815
1523.593606,68816
1564.090181,68817
1617.153526,68818
1680.433519,68819
1749.007251,68820
1821.888745,68821
1895.920053,68822
1974.12008,68823
2057.245866,68824
2146.645828,68825
2242.364032,68826
2342.518278,68827
2443.363758,68828
2537.861831,68829
2619.976654,68830
2682.610072,68831
2720.225907,68832
2730.763207,68833
2713.587454,68834
2671.798479,68835
2610.776886,68836
2537.814744,68837
2461.950272,68838
2390.675427,68839
2331.813454,68840
2290.114898,68841
2268.08736,68842
2265.155392,68843
2278.057399,68844
2302.79572,68845
2332.217654,68846
2362.23206,68847
2387.918898,68848
2406.661498,68849
2418.162125,68850
2422.656122,68851
2421.405937,68852
2415.945146,68853
2406.110719,68854
2391.130828,68855
2368.922939,68856
2337.347556,68857
2295.567324,68858
2242.844719,68859
2182.138657,68860
2117.295338,68861
2053.56328,68862
1997.168524,68863
1953.287642,68864
1926.545973,68865
1917.987028,68866
1926.732635,68867
1948.34275,68868
1976.989678,68869
2006.430619,68870
2029.267775,68871
2041.010582,68872
2037.408641,68873
2016.607335,68874
1977.984373,68875
1922.725192,68876
1853.073108,68877
1772.487434,68878
1684.957313,68879
1594.755005,68880
1506.361635,68881
1424.998089,68882
1355.305453,68883
1302.170899,68884
1270.322937,68885
1262.602671,68886
1280.762209,68887
1323.326672,68888
1385.698373,68889
1461.08812,68890
1539.734497,68891
1611.017227,68892
1665.973142,68893
1695.608349,68894
1696.385258,68895
1667.108006,68896
1611.331419,68897
1537.849048,68898
1455.611157,68899
1375.960774,68900
1353.443692,68901
1328.695613,68902
1353.864979,68903
1428.149665,68904
1547.706947,68905
1703.592181,68906
1882.969682,68907
2074.016339,68908
2252.076329,68909
2405.91883,68910
2525.095089,68911
2604.9433,68912
2647.563346,68913
2660.519312,68914
2654.51319,68915
2640.113439,68916
2628.255673,68917
2623.670164,68918
2627.522583,68919
2637.14066,68920
2645.619683,68921
2647.834449,68922
2639.775974,68923
2619.415281,68924
2590.294699,68925
2557.08828,68926
2527.981709,68927
2510.401749,68928
2508.756003,68929
2525.607363,68930
2522.551826,68931
2563.839659,68932
2602.753989,68933
2630.017558,68934
2636.473299,68935
2617.36528,68936
2571.875477,68937
2503.476184,68938
2420.211386,68939
2331.782633,68940
2247.67821,68941
2176.233764,68942
2120.530349,68943
2079.843639,68944
2050.620318,68945
2026.028553,68946
1999.502196,68947
1959.807411,68948
1907.705679,68949
1837.439581,68950
1753.427068,68951
1662.661678,68952
1573.033674,68953
1493.111966,68954
1429.456461,68955
1427.599234,68956
1408.885059,68957
1414.797786,68958
1440.379926,68959
1479.533529,68960
1526.379576,68961
1575.552172,68962
1623.888366,68963
1669.941226,68964
1714.467713,68965
1759.211123,68966
1805.604619,68967
1854.877542,68968
1906.733013,68969
1959.073796,68970
2007.916987,68971
2049.556172,68972
2080.042564,68973
2098.358623,68974
2105.024468,68975
2105.432826,68976
2104.864936,68977
2111.589386,68978
2131.681412,68979
2126.709085,68980
2179.197127,68981
2245.327721,68982
2316.262306,68983
2382.785533,68984
2435.454874,68985
2467.464843,68986
2475.319975,68987
2462.208881,68988
2435.972083,68989
2407.157692,68990
2387.450235,68991
2387.602121,68992
2413.259766,68993
2465.144484,68994
2537.116871,68995
2619.959804,68996
2700.472622,68997
2765.923506,68998
2806.924089,68999
2817.836552,69000
2798.41786,69001
2753.770609,69002
2691.670335,69003
2621.62092,69004
2553.134915,69005
2492.58745,69006
2442.240584,69007
2401.939114,69008
2368.299776,69009
2336.563045,69010
2303.631843,69011
2267.013111,69012
2227.597279,69013
2186.958344,69014
2149.17633,69015
2117.550465,69016
2095.017708,69017
2082.740514,69018
2079.747499,69019
2082.681258,69020
2088.52299,69021
2092.051444,69022
2089.736365,69023
2078.159263,69024
2056.071002,69025
2022.2361,69026
1974.138238,69027
1914.992773,69028
1842.099043,69029
1758.247403,69030
1665.986402,69031
1570.772032,69032
1477.972727,69033
1395.70576,69034
1331.93995,69035
1292.62679,69036
1281.74973,69037
1298.47516,69038
1337.968603,69039
1391.370566,69040
1447.283257,69041
1494.228918,69042
1523.08251,69043
1528.657672,69044
1510.356492,69045
1472.769324,69046
1424.359853,69047
1375.855877,69048
1336.320857,69049
1313.391735,69050
1309.963665,69051
1324.3957,69052
1351.128576,69053
1382.874584,69054
1411.966636,69055
1432.79498,69056
1442.510771,69057
1441.765192,69058
1434.275838,69059
1424.872936,69060
1418.80356,69061
1420.19046,69062
1431.755732,69063
1453.805451,69064
1483.703972,69065
1519.370106,69066
1557.182946,69067
1594.452945,69068
1629.964742,69069
1664.499405,69070
1698.869301,69071
1734.824657,69072
1772.811481,69073
1812.161697,69074
1850.112971,69075
1883.555553,69076
1908.001508,69077
1920.541195,69078
1919.838734,69079
1906.529994,69080
1884.139576,69081
1858.34458,69082
1835.094555,69083
1820.532054,69084
1809.149697,69085
1822.385117,69086
1849.072438,69087
1885.599474,69088
1927.34695,69089
1968.893377,69090
2005.457791,69091
2033.324011,69092
2050.40167,69093
2056.193274,69094
2050.450547,69095
2034.545328,69096
2009.312745,69097
1975.162138,69098
1933.575333,69099
1885.371571,69100
1833.026662,69101
1780.047074,69102
1747.55689,69103
1701.743255,69104
1667.089416,69105
1646.033875,69106
1638.528798,69107
1643.370323,69108
1657.168009,69109
1676.005702,69110
1697.276293,69111
1718.57462,69112
1739.821818,69113
1762.927029,69114
1789.709993,69115
1823.126857,69116
1864.624563,69117
1915.104743,69118
1974.314872,69119
2050.962537,69120
2132.839362,69121
2229.782971,69122
2335.014393,69123
2445.327207,69124
2558.876349,69125
2673.360213,69126
2783.804959,69127
2886.977417,69128
2977.19488,69129
3050.508902,69130
3104.55333,69131
3140.112134,69132
3159.651633,69133
3167.687128,69134
3168.881727,69135
3167.971069,69136
3167.919484,69137
3170.052826,69138
3173.875767,69139
3177.44787,69140
3176.143347,69141
3166.63521,69142
3144.684343,69143
3108.360629,69144
3056.866585,69145
2991.853928,69146
2916.553908,69147
2834.673778,69148
2750.328896,69149
2650.295754,69150
2538.868527,69151
2404.908605,69152
2239.917455,69153
2046.736531,69154
1828.392886,69155
1593.955417,69156
1358.182918,69157
1139.509503,69158
959.0691335,69159
834.014813,69160
776.1432305,69161
786.0306665,69162
855.4413904,69163
967.0904149,69164
1098.37936,69165
1226.525908,69166
1334.111366,69167
1410.267762,69168
1452.772836,69169
1467.579838,69170
1466.562629,69171
1461.594395,69172
1463.841137,69173
1480.243637,69174
1509.73243,69175
1547.40142,69176
1584.034765,69177
1609.64511,69178
1616.375519,69179
1600.571159,69180
1562.84159,69181
1508.940238,69182
1446.563679,69183
1385.831313,69184
1333.948068,69185
1297.007558,69186
1276.554092,69187
1271.842615,69188
1338.703835,69189
1351.8631,69190
1370.087453,69191
1391.505683,69192
1415.375478,69193
1443.095167,69194
1475.64128,69195
1513.797998,69196
1558.563266,69197
1608.597111,69198
1661.531321,69199
1714.058264,69200
1762.590766,69201
1803.999294,69202
1834.921156,69203
1854.741765,69204
1862.090724,69205
1858.142654,69206
1847.585551,69207
1830.678473,69208
1813.389514,69209
1797.940501,69210
1786.395491,69211
1780.186573,69212
1780.700656,69213
1786.811679,69214
1797.294616,69215
1810.015386,69216
1822.635018,69217
1832.962472,69218
1841.666821,69219
1850.089474,69220
1860.667639,69221
1876.629797,69222
1901.11591,69223
1934.812838,69224
1977.189224,69225
2030.758481,69226
2088.913368,69227
2153.003325,69228
2217.620722,69229
2279.648967,69230
2335.949263,69231
2384.485937,69232
2424.500095,69233
2454.445213,69234
2473.791718,69235
2480.749182,69236
2474.813745,69237
2456.845908,69238
2428.468279,69239
2393.857511,69240
2358.378795,69241
2327.030283,69242
2304.745593,69243
2295.770485,69244
2296.813079,69245
2308.60191,69246
2321.711442,69247
2329.066186,69248
2322.238375,69249
2295.354646,69250
2244.372944,69251
2170.984873,69252
2081.552524,69253
1985.155,69254
1893.240324,69255
1815.661456,69256
1759.422608,69257
1727.514958,69258
1717.098747,69259
1721.429225,69260
1731.525156,69261
1737.473646,69262
1731.247714,69263
1707.709909,69264
1667.178097,69265
1613.192881,69266
1553.404534,69267
1496.644588,69268
1451.967222,69269
1425.869952,69270
1422.074935,69271
1439.293714,69272
1473.739119,69273
1518.306959,69274
1564.493317,69275
1604.638469,69276
1632.236092,69277
1643.138156,69278
1636.426079,69279
1614.060279,69280
